timestamp,frame_id,label,confidence,zone,proximity,approach,is_danger,x1,y1,x2,y2,area,frame_w,frame_h
1776327880.3326,38644,bus,0.5031,unknown,close,stable,False,1,0,352,438,153738,540,960,10
1776327880.3594,38645,bus,0.5031,unknown,close,stable,False,1,0,352,438,153738,540,960,10
1776327880.4978,38653,tv,0.5252,unknown,close,approaching,False,16,134,409,474,133620,540,960,10
1776327880.5394,38654,tv,0.5252,unknown,close,approaching,False,16,134,409,474,133620,540,960,10
1776327880.5852,38655,tv,0.646,unknown,medium,approaching,False,70,188,450,496,117040,540,960,10
1776327880.6338,38656,tv,0.7177,unknown,medium,approaching,False,104,220,461,517,106029,540,960,10
1776327880.6803,38657,tv,0.7177,unknown,medium,receding,False,104,220,461,517,106029,540,960,10
1776327880.726,38658,tv,0.7177,unknown,medium,receding,False,104,220,461,517,106029,540,960,10
1776327880.7753,38659,tv,0.6987,unknown,medium,receding,False,121,258,461,531,92820,540,960,10
1776327880.8208,38660,laptop,0.5609,unknown,medium,approaching,False,117,263,459,532,91998,540,960,10
1776327880.8208,38660,tv,0.4039,unknown,medium,receding,False,124,261,460,535,92064,540,960,10
1776327880.8672,38661,laptop,0.8126,unknown,medium,approaching,False,116,265,458,534,91998,540,960,10
1776327880.8672,38661,bed,0.5701,unknown,close,stable,False,0,458,540,958,270000,540,960,10
1776327880.9141,38662,tv,0.5119,unknown,medium,stable,False,113,277,448,548,90785,540,960,10
1776327880.9141,38662,laptop,0.4391,unknown,medium,approaching,False,104,279,445,546,91047,540,960,10
1776327880.9587,38663,laptop,0.5201,unknown,medium,approaching,False,67,295,438,595,111300,540,960,10
1776327881.0031,38664,laptop,0.5201,unknown,medium,approaching,False,67,295,438,595,111300,540,960,10
1776327881.0469,38665,bed,0.4035,unknown,close,stable,False,0,493,540,960,252180,540,960,10
1776327881.0915,38666,tv,0.4813,unknown,medium,receding,False,97,327,424,587,85020,540,960,10
1776327881.1462,38667,laptop,0.7014,unknown,medium,stable,False,101,337,421,593,81920,540,960,10
1776327881.1462,38667,tv,0.5678,unknown,medium,receding,False,102,337,420,592,81090,540,960,10
1776327881.1462,38667,bed,0.4972,unknown,close,stable,False,0,519,540,959,237600,540,960,10
1776327881.1962,38668,laptop,0.7014,unknown,medium,stable,False,101,337,421,593,81920,540,960,10
1776327881.1962,38668,tv,0.5678,unknown,medium,stable,False,102,337,420,592,81090,540,960,10
1776327881.1962,38668,bed,0.4972,unknown,close,receding,False,0,519,540,959,237600,540,960,10
1776327881.2424,38669,laptop,0.5936,unknown,medium,stable,False,103,333,435,594,86652,540,960,10
1776327881.2424,38669,tv,0.5764,unknown,medium,stable,False,108,333,435,596,86001,540,960,10
1776327881.2424,38669,bed,0.4637,unknown,close,receding,False,0,518,535,956,234330,540,960,10
1776327881.2865,38670,laptop,0.7353,unknown,medium,receding,False,114,334,440,590,83456,540,960,10
1776327881.2865,38670,bed,0.5059,unknown,close,stable,False,0,521,537,957,234132,540,960,10
1776327881.3373,38671,laptop,0.7982,unknown,medium,receding,False,100,339,441,601,89342,540,960,10
1776327881.3373,38671,bed,0.4501,unknown,close,stable,False,0,525,539,958,233387,540,960,10
1776327881.3841,38672,tv,0.8293,unknown,medium,stable,False,119,326,444,592,86450,540,960,10
1776327881.4282,38673,tv,0.4361,unknown,medium,stable,False,122,322,444,585,84686,540,960,10
1776327881.4705,38674,tv,0.4361,unknown,medium,stable,False,122,322,444,585,84686,540,960,10
1776327881.5162,38675,laptop,0.6599,unknown,medium,stable,False,75,325,478,638,126139,540,960,10
1776327881.5162,38675,laptop,0.5112,unknown,medium,stable,False,118,325,450,584,85988,540,960,10
1776327881.5162,38675,bed,0.4091,unknown,close,stable,False,1,513,540,957,239316,540,960,10
1776327881.5664,38676,laptop,0.7796,unknown,close,approaching,False,71,326,483,642,130192,540,960,10
1776327881.5664,38676,bed,0.4774,unknown,close,stable,False,1,515,540,957,238238,540,960,10
1776327881.6174,38677,laptop,0.7796,unknown,close,approaching,False,71,326,483,642,130192,540,960,10
1776327881.6174,38677,bed,0.4774,unknown,close,stable,False,1,515,540,957,238238,540,960,10
1776327881.6662,38678,laptop,0.5289,unknown,medium,approaching,False,72,344,451,663,120901,540,960,10
1776327881.6662,38678,tv,0.5003,unknown,medium,approaching,False,71,344,451,619,104500,540,960,10
1776327881.7082,38679,laptop,0.5289,unknown,medium,stable,False,72,344,451,663,120901,540,960,10
1776327881.7082,38679,tv,0.5003,unknown,medium,approaching,False,71,344,451,619,104500,540,960,10
1776327881.7534,38680,laptop,0.8031,unknown,medium,approaching,False,73,350,450,665,118755,540,960,10
1776327881.7534,38680,bed,0.5846,unknown,close,stable,False,0,537,540,958,227340,540,960,10
1776327881.8047,38681,laptop,0.8327,unknown,medium,stable,False,71,356,449,664,116424,540,960,10
1776327881.8047,38681,bed,0.4972,unknown,close,stable,False,0,540,535,957,223095,540,960,10
1776327881.8541,38682,laptop,0.739,unknown,medium,receding,False,97,359,451,644,100890,540,960,10
1776327881.8541,38682,bed,0.6774,unknown,close,stable,False,1,547,539,957,220580,540,960,10
1776327881.903,38683,laptop,0.8723,unknown,close,approaching,False,71,363,530,679,145044,540,960,10
1776327881.9544,38684,laptop,0.9216,unknown,close,approaching,False,74,364,531,681,144869,540,960,10
1776327881.9983,38685,laptop,0.9216,unknown,close,approaching,False,74,364,531,681,144869,540,960,10
1776327882.0454,38686,laptop,0.9236,unknown,close,approaching,False,75,364,529,681,143918,540,960,10
1776327882.0946,38687,laptop,0.9355,unknown,close,approaching,False,78,367,536,684,145186,540,960,10
1776327882.0946,38687,bed,0.4095,unknown,close,stable,False,1,555,540,957,216678,540,960,10
1776327882.141,38688,laptop,0.9359,unknown,close,stable,False,80,367,537,686,145783,540,960,10
1776327882.1859,38689,laptop,0.9378,unknown,close,stable,False,83,368,538,685,144235,540,960,10
1776327882.23,38690,laptop,0.9378,unknown,close,stable,False,83,368,538,685,144235,540,960,10
1776327882.3103,38691,laptop,0.9364,unknown,close,stable,False,84,368,537,684,143148,540,960,10
1776327882.3554,38692,laptop,0.9401,unknown,close,stable,False,84,369,537,685,143148,540,960,10
1776327882.3554,38692,bed,0.4061,unknown,close,stable,False,0,558,540,953,213300,540,960,10
1776327882.3957,38693,laptop,0.9401,unknown,close,stable,False,84,369,537,685,143148,540,960,10
1776327882.3957,38693,bed,0.4061,unknown,close,stable,False,0,558,540,953,213300,540,960,10
1776327882.4421,38694,laptop,0.9475,unknown,close,stable,False,83,369,536,685,143148,540,960,10
1776327882.4907,38695,laptop,0.9375,unknown,close,stable,False,82,369,536,684,143010,540,960,10
1776327882.5401,38696,laptop,0.9394,unknown,close,stable,False,81,369,536,684,143325,540,960,10
1776327882.5852,38697,laptop,0.9394,unknown,close,stable,False,81,369,536,684,143325,540,960,10
1776327882.6344,38698,laptop,0.9398,unknown,close,stable,False,82,369,536,684,143010,540,960,10
1776327882.6795,38699,laptop,0.945,unknown,close,stable,False,83,369,536,684,142695,540,960,10
1776327882.7246,38700,laptop,0.9516,unknown,close,stable,False,83,369,536,684,142695,540,960,10
1776327882.7718,38701,laptop,0.9501,unknown,close,stable,False,82,368,536,683,143010,540,960,10
1776327882.8143,38702,laptop,0.9501,unknown,close,stable,False,82,368,536,683,143010,540,960,10
1776327882.8587,38703,laptop,0.9555,unknown,close,stable,False,82,368,535,681,141789,540,960,10
1776327882.9016,38704,laptop,0.9499,unknown,close,stable,False,83,368,534,680,140712,540,960,10
1776327882.9475,38705,laptop,0.944,unknown,close,stable,False,85,368,535,679,139950,540,960,10
1776327882.9945,38706,laptop,0.944,unknown,close,stable,False,85,368,535,679,139950,540,960,10
1776327883.0444,38707,laptop,0.9486,unknown,close,stable,False,85,368,535,680,140400,540,960,10
1776327883.0869,38708,laptop,0.9479,unknown,close,stable,False,85,368,535,681,140850,540,960,10
1776327883.1301,38709,laptop,0.9506,unknown,close,stable,False,86,368,536,682,141300,540,960,10
1776327883.1727,38710,laptop,0.9506,unknown,close,stable,False,86,368,536,682,141300,540,960,10
1776327883.2194,38711,laptop,0.9516,unknown,close,stable,False,85,368,536,681,141163,540,960,10
1776327883.2643,38712,laptop,0.949,unknown,close,stable,False,85,368,536,681,141163,540,960,10
1776327883.3144,38713,laptop,0.9506,unknown,close,stable,False,85,368,536,681,141163,540,960,10
1776327883.3625,38714,laptop,0.9513,unknown,close,stable,False,85,368,536,681,141163,540,960,10
1776327883.4037,38715,laptop,0.9513,unknown,close,stable,False,85,368,536,681,141163,540,960,10
1776327883.4501,38716,laptop,0.9509,unknown,close,stable,False,85,368,536,680,140712,540,960,10
1776327883.5019,38717,laptop,0.9522,unknown,close,stable,False,86,367,537,680,141163,540,960,10
1776327883.5503,38718,laptop,0.9536,unknown,close,stable,False,86,367,536,679,140400,540,960,10
1776327883.5503,38718,bed,0.4309,unknown,close,stable,False,0,556,540,954,214920,540,960,10
1776327883.5939,38719,laptop,0.9522,unknown,close,stable,False,86,366,537,679,141163,540,960,10
1776327883.5939,38719,bed,0.4312,unknown,close,stable,False,0,556,540,954,214920,540,960,10
1776327883.6423,38720,laptop,0.9532,unknown,close,stable,False,86,367,537,679,140712,540,960,10
1776327883.6423,38720,bed,0.4101,unknown,close,stable,False,0,556,540,954,214920,540,960,10
1776327883.6944,38721,laptop,0.9532,unknown,close,stable,False,86,367,537,679,140712,540,960,10
1776327883.6944,38721,bed,0.4101,unknown,close,stable,False,0,556,540,954,214920,540,960,10
1776327883.7396,38722,laptop,0.9538,unknown,close,stable,False,86,366,537,678,140712,540,960,10
1776327883.7876,38723,laptop,0.9529,unknown,close,stable,False,86,365,537,678,141163,540,960,10
1776327883.8366,38724,laptop,0.9478,unknown,close,stable,False,87,364,537,678,141300,540,960,10
1776327883.8822,38725,laptop,0.9454,unknown,close,stable,False,87,364,537,677,140850,540,960,10
1776327883.9342,38726,laptop,0.9454,unknown,close,stable,False,87,364,537,677,140850,540,960,10
1776327883.9815,38727,laptop,0.9425,unknown,close,stable,False,87,361,537,674,140850,540,960,10
1776327883.9815,38727,bed,0.4233,unknown,close,stable,False,0,551,538,955,217352,540,960,10
1776327884.0305,38728,laptop,0.949,unknown,close,stable,False,86,361,538,673,141024,540,960,10
1776327884.0766,38729,laptop,0.9519,unknown,close,stable,False,84,360,538,673,142102,540,960,10
1776327884.0766,38729,bed,0.4102,unknown,close,stable,False,0,549,540,955,219240,540,960,10
1776327884.1227,38730,laptop,0.9459,unknown,close,stable,False,88,363,537,675,140088,540,960,10
1776327884.1726,38731,laptop,0.9459,unknown,close,stable,False,88,363,537,675,140088,540,960,10
1776327884.2281,38732,laptop,0.9574,unknown,close,stable,False,91,373,535,685,138528,540,960,10
1776327884.2281,38732,bed,0.5649,unknown,close,stable,False,0,563,537,958,212115,540,960,10
1776327884.2841,38733,laptop,0.9567,unknown,close,stable,False,84,376,535,687,140261,540,960,10
1776327884.2841,38733,vase,0.5221,unknown,far,stable,False,169,57,242,157,7300,540,960,10
1776327884.2841,38733,dining table,0.4354,unknown,close,stable,False,2,566,538,958,210112,540,960,10
1776327884.3408,38734,laptop,0.9567,unknown,close,stable,False,84,376,535,687,140261,540,960,10
1776327884.3408,38734,vase,0.5221,unknown,far,stable,False,169,57,242,157,7300,540,960,10
1776327884.3408,38734,dining table,0.4354,unknown,close,approaching,False,2,566,538,958,210112,540,960,10
1776327884.397,38735,laptop,0.9445,unknown,close,stable,False,83,374,535,685,140572,540,960,10
1776327884.397,38735,bed,0.5003,unknown,close,stable,False,1,563,540,957,212366,540,960,10
1776327884.397,38735,vase,0.4987,unknown,far,stable,False,165,57,242,154,7469,540,960,10
1776327884.4459,38736,laptop,0.9364,unknown,close,stable,False,81,370,536,682,141960,540,960,10
1776327884.4459,38736,bed,0.4139,unknown,close,stable,False,0,562,540,953,211140,540,960,10
1776327884.4932,38737,laptop,0.9423,unknown,close,stable,False,82,368,533,679,140261,540,960,10
1776327884.4932,38737,bed,0.5023,unknown,close,stable,False,0,559,540,953,212760,540,960,10
1776327884.5485,38738,laptop,0.942,unknown,close,stable,False,81,368,532,679,140261,540,960,10
1776327884.5485,38738,bed,0.4766,unknown,close,stable,False,0,560,540,954,212760,540,960,10
1776327884.5941,38739,laptop,0.94,unknown,close,stable,False,84,372,535,688,142516,540,960,10
1776327884.6441,38740,laptop,0.9485,unknown,close,stable,False,85,378,536,690,140712,540,960,10
1776327884.6441,38740,bed,0.519,unknown,close,stable,False,1,569,540,958,209671,540,960,10
1776327884.693,38741,laptop,0.9485,unknown,close,stable,False,85,378,536,690,140712,540,960,10
1776327884.693,38741,bed,0.519,unknown,close,stable,False,1,569,540,958,209671,540,960,10
1776327884.7472,38742,laptop,0.9506,unknown,close,stable,False,82,382,535,694,141336,540,960,10
1776327884.7472,38742,person,0.5705,unknown,far,receding,False,133,0,264,168,22008,540,960,10
1776327884.7472,38742,bed,0.5519,unknown,close,stable,False,0,578,536,958,203680,540,960,10
1776327884.7987,38743,laptop,0.9531,unknown,close,stable,False,82,385,536,697,141648,540,960,10
1776327884.7987,38743,bed,0.5028,unknown,close,stable,False,1,582,540,958,202664,540,960,10
1776327884.8459,38744,laptop,0.9531,unknown,close,stable,False,82,385,536,697,141648,540,960,10
1776327884.8459,38744,bed,0.5028,unknown,close,stable,False,1,582,540,958,202664,540,960,10
1776327884.8969,38745,laptop,0.9498,unknown,close,stable,False,85,385,536,697,140712,540,960,10
1776327884.8969,38745,bed,0.6527,unknown,close,stable,False,0,583,539,957,201586,540,960,10
1776327884.9434,38746,laptop,0.9543,unknown,close,stable,False,81,387,536,698,141505,540,960,10
1776327884.9434,38746,bed,0.48,unknown,close,stable,False,0,586,539,956,199430,540,960,10
1776327885.0277,38747,laptop,0.9594,unknown,close,stable,False,84,388,536,697,139668,540,960,10
1776327885.0277,38747,bed,0.6858,unknown,close,stable,False,0,582,539,957,202125,540,960,10
1776327885.0823,38748,laptop,0.9564,unknown,close,stable,False,85,381,537,693,141024,540,960,10
1776327885.0823,38748,bed,0.6347,unknown,close,stable,False,1,572,536,958,206510,540,960,10
1776327885.1274,38749,laptop,0.968,unknown,close,stable,False,83,377,536,689,141336,540,960,10
1776327885.1274,38749,bed,0.4755,unknown,close,stable,False,1,567,540,956,209671,540,960,10
1776327885.1727,38750,laptop,0.9592,unknown,close,stable,False,85,376,536,687,140261,540,960,10
1776327885.1727,38750,bed,0.4173,unknown,close,stable,False,0,567,540,952,207900,540,960,10
1776327885.2226,38751,laptop,0.9548,unknown,close,stable,False,85,376,536,687,140261,540,960,10
1776327885.2226,38751,bed,0.4843,unknown,close,stable,False,1,565,540,956,210749,540,960,10
1776327885.2728,38752,laptop,0.9548,unknown,close,stable,False,85,376,536,687,140261,540,960,10
1776327885.2728,38752,bed,0.4843,unknown,close,stable,False,1,565,540,956,210749,540,960,10
1776327885.3182,38753,laptop,0.9521,unknown,close,stable,False,87,375,536,686,139639,540,960,10
1776327885.3182,38753,bed,0.4533,unknown,close,stable,False,1,564,540,956,211288,540,960,10
1776327885.3691,38754,laptop,0.955,unknown,close,stable,False,86,374,536,685,139950,540,960,10
1776327885.3691,38754,bed,0.4796,unknown,close,stable,False,1,564,540,957,211827,540,960,10
1776327885.415,38755,laptop,0.953,unknown,close,stable,False,85,374,535,684,139500,540,960,10
1776327885.415,38755,bed,0.4724,unknown,close,stable,False,1,563,540,957,212366,540,960,10
1776327885.4608,38756,laptop,0.9537,unknown,close,stable,False,84,373,536,683,140120,540,960,10
1776327885.4608,38756,bed,0.4512,unknown,close,stable,False,1,563,540,956,211827,540,960,10
1776327885.5111,38757,laptop,0.9537,unknown,close,stable,False,84,373,536,683,140120,540,960,10
1776327885.5111,38757,bed,0.4512,unknown,close,stable,False,1,563,540,956,211827,540,960,10
1776327885.5619,38758,laptop,0.9554,unknown,close,stable,False,82,373,536,683,140740,540,960,10
1776327885.5619,38758,bed,0.4752,unknown,close,stable,False,1,563,540,956,211827,540,960,10
1776327885.606,38759,laptop,0.9535,unknown,close,stable,False,82,371,536,681,140740,540,960,10
1776327885.6656,38760,laptop,0.9451,unknown,close,stable,False,81,369,535,679,140740,540,960,10
